"ResponseID","Age","Gender","Education","Race","Income","Health","collect","LAScore","TrialType","Accept","Domain","Gamble","Block"
"R_1156tbnp7viv8O7",49,"Male",4,1,5,3,"second",2.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3j8TPTgFEvsLNIR",31,"Female",5,1,6,4,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1jCI2AnsGSig4HP",63,"Male",4,1,4,3,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1jfdXlTI7xLE19E",49,"Male",2,1,4,5,"second",5.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_25ZQpZhw5yqGa7S",69,"Male",3,1,10,4,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1hSDGJ6iJJZyTo9",33,"Male",2,2,3,4,"second",0.875,"M.P.1",1,"Mixed","Positive Skew","1"
"R_BtzgToBy673TNeh",34,"Male",2,1,7,4,"second",3.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1LGvMGSojbM5J7R",24,"Female",3,2,4,4,"second",3.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_ymEx0jtW5ljshJT",63,"Male",3,1,11,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2aKuEfyI32747Mu",43,"Female",2,1,4,3,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_pmaE7T76RAtCPxD",65,"Female",3,1,3,4,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1H5ZCSgM6uWwYLx",42,"Male",3,1,10,5,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3KBJog0eVkoVho5",44,"Female",3,1,9,2,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2agDcsN9CVYRrAz",57,"Male",4,8,13,3,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2cuSCPmILFm4kdz",66,"Male",2,1,6,3,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1IQ4gPsLC0nqmZK",58,"Female",3,1,10,3,"second",1.375,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2arWIY88h63SYE2",53,"Female",2,2,4,5,"second",1,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1P11OP1derMDjLo",33,"Female",2,1,7,4,"second",2.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_dmppxFWorgCLDt7",21,"Female",3,2,2,5,"second",5.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2dsDOd9KlpudwBw",61,"Female",2,1,5,3,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2TH2YUgtGQiVmoK",26,"Female",3,2,5,4,"second",2.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_22zCQIuGEMXWNT7",50,"Male",3,1,3,3,"second",1.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2aWxu5jyU3rK2K9",58,"Male",4,2,11,4,"second",3.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3PhOx2B6eWO3vji",30,"Female",4,4,1,4,"second",3.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_UhYuGJDmdF0iXfP",63,"Male",3,2,2,2,"second",1.125,"M.P.1",0,"Mixed","Positive Skew","1"
"R_WBBDR1OomF2pyW5",23,"Female",3,6,3,4,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1f7tnXdNiDYp1n4",61,"Female",4,2,8,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_24P2uS63gHx1Nns",54,"Female",4,1,11,4,"second",1.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_wUfvNdrwgbFAKv7",27,"Female",3,1,4,3,"second",2.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_sLRl7XtCK33LepP",52,"Male",1,4,3,5,"second",5.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_Apt6zifyhYoz6kV",41,"Female",2,1,11,5,"second",0.875,"M.P.1",1,"Mixed","Positive Skew","1"
"R_Uu8eg0zb2jEsprz",43,"Male",2,1,3,3,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1N2rSec2rF9P68i",66,"Male",4,1,10,3,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_5dJhu9zQEAErPXj",25,"Female",3,3,2,3,"second",6.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_wXi1vx41dPHivKN",49,"Female",1,1,5,3,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1Q3euXtDj7qMWiw",22,"Female",4,1,7,5,"second",2.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2urliCj0kaXibKv",56,"Female",4,1,8,3,"second",5.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_22Kfj36xFjzoi3q",75,"Female",3,1,4,5,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1Fx3ivmVc1PQZAT",42,"Female",5,4,16,4,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3hiKZyMcBWmJiWs",30,"Female",4,2,4,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3hbfnswHeQ62CKu",66,"Male",4,1,8,4,"second",1,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3CBYTblSRins4Zr",67,"Male",3,1,3,4,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1rDfkw7Lfqh4kP0",37,"Male",4,2,3,3,"second",0.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_PYTqoPem0eThcoF",73,"Female",3,1,4,4,"second",5.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3rIpR6a658KFmgL",45,"Male",5,3,6,4,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_x3OL8bDhYWkoe1r",22,"Male",3,1,6,5,"second",1.375,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1LpqCT2K7QOnAs5",53,"Male",3,1,4,3,"second",2,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1oAnNBBhWAxh5wg",40,"Male",4,1,11,5,"second",5.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2ZQBOzrfslu8fR8",31,"Male",2,1,2,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2zo5EVk1UHAdjL4",25,"Male",5,8,2,5,"second",1.125,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3MlZGfYDxs34ZCW",32,"Female",3,7,3,4,"second",1.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_24P0vAFN0z1rsU8",27,"Female",5,1,8,4,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_pLwlh1nKjI1pQch",30,"Female",3,1,6,4,"second",5.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_25WspJbjHmxlNvz",56,"Male",4,1,16,4,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3exlO5dOfaM4Ewb",37,"Female",3,4,4,3,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_OAVUT2GV0aNLepP",47,"Female",3,7,1,4,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_PvPux5Zx3BtbU5z",31,"Female",2,1,3,3,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3ff2nlfYiCpYt6N",26,"Female",3,1,12,5,"second",2.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2SH7xjIanu7UEFO",34,"Female",6,1,4,3,"second",3.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2axnkxsWxVU6OkT",53,"Male",2,2,1,4,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3RxuJWhuhkiDCf2",78,"Female",3,1,6,3,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2QVEglmOwuUeX2b",34,"Female",3,1,13,4,"second",3.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3KoPbbAAOSmTyg3",24,"Female",3,1,4,3,"second",2.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1H6RI06aw6ZNZ6l",70,"Female",4,1,4,4,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3FUmmHJThAJw0Tv",50,"Male",4,1,4,3,"second",2.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3kAJfVQpMU2Pr0l",63,"Male",2,1,5,5,"second",2.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1doUIkU6RrbfWyI",40,"Female",4,1,10,4,"second",1.375,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3ikxIPLLpbl3XJM",48,"Female",2,1,2,4,"second",0.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3NUSLWJrdGkkmUT",51,"Female",4,1,5,5,"second",1.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1PRH0Oodp0VS2dC",40,"Female",3,2,4,3,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1PTtS8Om39NzbP8",23,"Female",3,2,2,5,"second",1.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1QlmxkEG8Cdy61X",42,"Female",4,1,16,1,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_PIIE9pAS4NAR6w1",22,"Male",4,4,6,4,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3QF3iUPrCE7QPMA",32,"Male",3,1,4,5,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2QRH6a0mOs7DUGR",24,"Female",5,1,2,3,"second",7.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_BXu7m9e1od7GqNb",27,"Female",4,4,6,4,"second",5.625,"M.P.1",1,"Mixed","Positive Skew","1"
"R_24ODzZsJPjheNcB",35,"Female",5,3,7,5,"second",1.375,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1N535XLllLYcQ65",68,"Female",5,1,12,5,"second",1.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1OOcgXyZX2KsYyY",57,"Male",4,1,8,3,"second",1.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1kXgJ8Ao71crRuY",40,"Female",2,1,3,4,"second",5.625,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3gYGjTJsy3P5Chv",25,"Female",2,1,4,5,"second",7.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3Nwwl7cRIaFrJ9z",23,"Male",3,7,16,5,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_AMAuaKf06j2ZN0R",57,"Male",2,1,8,5,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3dQBKVVwmfd4Mpx",53,"Female",3,2,6,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_31ZvznQ2xTzYZx0",25,"Male",2,2,1,5,"second",3.125,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2XhBNoCU1bl4EiX",54,"Female",5,1,15,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_Z4f9hTGgQOFpBOp",74,"Male",3,1,3,3,"second",3.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1MNfatLvFVpCbci",30,"Male",3,1,11,3,"second",4.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_20PDtQpRYSpmcXk",27,"Female",3,2,6,5,"second",5.625,"M.P.1",0,"Mixed","Positive Skew","1"
"R_12D6eukHip9Ei0y",21,"Female",3,8,4,3,"second",5.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1IyjUSTMYzLuKPx",29,"Female",2,7,2,2,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2ZKbRJnAkoaTdJ3",40,"Male",4,1,16,3,"second",1.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1Q9fWxgoHP6JTNc",62,"Male",2,1,11,4,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_30c6llOl3dLGW4L",22,"Male",3,4,5,4,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_BLKCkPCbehcvNZv",24,"Female",4,1,1,3,"second",3.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1K7laVgnGJzGL7K",46,"Female",4,1,16,3,"second",1,"M.P.1",1,"Mixed","Positive Skew","1"
"R_wOkmrsnar14iUO5",66,"Female",5,1,7,4,"second",1.375,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1JF5FGub59wYbfJ",23,"Female",2,2,3,5,"second",2.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1I3DUxsDKaHYG0n",40,"Female",3,1,6,3,"second",5.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3q9idvfpC6HzznM",27,"Male",3,4,11,5,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_6XXNNwDfyx0arhT",28,"Female",3,2,10,2,"second",0.875,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3qfKhEmjH9UfECO",68,"Female",3,1,2,4,"second",2.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3HY4LSqjtFlJyYH",21,"Female",3,7,3,1,"second",3.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3fdaK1aOXYYlGp7",44,"Male",4,2,6,5,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1In6084TWWoX5Bv",47,"Female",3,1,7,3,"second",1.125,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3JkCTiDCzor3zUS",60,"Male",2,1,2,3,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3rIpLw1quNsXg0q",28,"Male",4,1,4,4,"second",7.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1FESSHpfaSzvjuT",47,"Male",3,7,7,4,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2Bm98IsCfBFp6N6",34,"Male",5,2,14,5,"second",1.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2Qh1W3nhWr00TaB",21,"Male",4,3,3,2,"second",2.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_u3ubwuqRseexaDv",53,"Male",4,1,11,4,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1FsamUN6IsdBbF5",29,"Female",4,1,1,3,"second",1.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2WSXBNiDZh4MDi8",66,"Male",3,2,4,5,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_OyeV9uz6CTz09KV",30,"Male",4,1,6,5,"second",3,"M.P.1",0,"Mixed","Positive Skew","1"
"R_8wB5gZX4zRcxD7H",23,"Male",3,1,6,3,"second",3.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2SojlGzIMLhPO28",55,"Male",2,1,7,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3kzSZGuqnzbQdhO",64,"Female",3,1,16,3,"second",1.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1lod0hTkMidzJe1",60,"Male",3,1,6,3,"second",1.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2Et0jNRIoayONlc",56,"Male",3,3,6,5,"second",1.125,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3e2IiKp498ZIHLd",72,"Female",2,1,7,3,"second",5.625,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3NLqDLS6IRW3C2W",74,"Female",4,2,8,3,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2DSPajTFPncyTBz",72,"Female",4,1,4,3,"second",1.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_SUBWSu2VPLPyyyd",43,"Male",4,1,16,3,"second",4.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2gBZuVznHacJDi1",42,"Male",4,1,13,3,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_YRiXNOujAJqBSSd",36,"Male",3,1,16,4,"second",5.625,"M.P.1",1,"Mixed","Positive Skew","1"
"R_0PoIVDRcUutN82J",61,"Female",4,1,8,3,"second",4.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_d6GbAjon8qbiX8l",31,"Male",5,1,3,2,"second",2.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_24cSmfKTaxPf2oh",49,"Male",2,1,5,3,"second",0.875,"M.P.1",1,"Mixed","Positive Skew","1"
"R_DxhiPGtSySH4VBD",31,"Male",2,4,2,5,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2Cks7txeWvFCjz5",28,"Female",3,1,3,3,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1OuvYJ1ZQwnDA8w",68,"Male",5,1,6,5,"second",1.375,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3g79YbRJ6fQdid2",44,"Male",5,1,8,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3s5NjYIadHSAFN0",45,"Female",4,1,16,1,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2QLr5tvuMmcEmot",45,"Female",2,1,6,5,"second",6.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3EmoRpv3RHT8s1j",60,"Male",2,1,2,3,"second",1.125,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3rYXXSSFVqcWBmF",21,"Male",2,1,6,3,"second",2.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2yfPEn59RL0tkvy",80,"Male",3,1,2,3,"second",5.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_0rFFW2XQTF6CqFH",65,"Female",3,1,2,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1eS2oVgKMrbu5Re",75,"Male",3,1,6,3,"second",3.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3CGTt5NpSCvCaUA",42,"Female",3,1,3,4,"second",1.125,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2PhxU2xrXFCJZJr",44,"Female",2,1,7,3,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_BJ58gRitMXzs5Al",49,"Male",4,1,7,2,"second",5.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1B8bC8TLE6eov3X",59,"Male",3,1,10,4,"second",1.125,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2wF5FHAwowRnfUt",68,"Male",3,1,6,4,"second",4.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3fVjNUvpj94534b",66,"Female",2,1,3,4,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1MY57g0f0deHqwa",41,"Female",2,1,7,3,"second",7.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_6M4CwbYZ8bKZnod",49,"Male",4,1,16,3,"second",1.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2sU65mLYgVTwGRu",53,"Male",2,1,15,2,"second",6.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3C8MMeu7sVuR5Yt",61,"Female",4,1,7,3,"second",6.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_DJj9V9rAarPvwmB",48,"Male",3,1,6,5,"second",4.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3JfpqFEsQqHI3wN",72,"Male",6,1,11,3,"second",3.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_Z4wgctggzfoXKtb",58,"Male",2,1,5,4,"second",2.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1Qm6n4SuywiJRwN",35,"Male",2,1,1,5,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3McGXZGkd0EAasq",58,"Male",3,1,4,3,"second",3,"M.P.1",1,"Mixed","Positive Skew","1"
"R_DUzC8g9nkGoJorf",27,"Male",2,2,6,5,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2YEbWEkiS53WKxf",75,"Female",2,1,3,4,"second",2.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3EG2lTIrxcL2CWf",53,"Male",4,1,16,4,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3JjX6BvzXarvA3b",61,"Male",3,1,5,4,"second",2.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2YyQw0rwn4E22o9",51,"Male",2,1,6,5,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3nDCMud3HYqISSW",44,"Male",1,2,2,5,"second",5.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1ClrzP2iXkgy1YE",66,"Female",3,1,4,3,"second",3.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3imLvD91IpKIEGn",31,"Male",2,4,2,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1IYJ6z3zzxzyiog",27,"Male",2,1,1,1,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3nAzoTAWP48W8Ua",60,"Female",3,1,8,4,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3EMzx2007vSB1Hb",64,"Male",3,1,2,3,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_eksArCZWOL7Pvup",33,"Male",6,1,5,4,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1FnftpXsHy52p5T",66,"Female",2,1,8,1,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1GIVbOb6VMQVLfF",62,"Female",3,1,6,5,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1ImIRvZejazLjTm",58,"Male",2,1,10,5,"second",3.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2eRxZcNdTRw8g0H",38,"Male",4,3,10,3,"second",2,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1nZT4w51ahA54RD",60,"Female",4,1,13,4,"second",2.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2wcoggT7iMuoqYu",53,"Male",5,1,5,5,"second",1,"M.P.1",1,"Mixed","Positive Skew","1"
"R_SBi4LlIciwUBrNL",38,"Male",4,1,8,5,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_p0j6vhsiZOJ4ca5",65,"Female",2,1,5,2,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1EWBBtk64VqZgel",50,"Male",3,1,1,3,"second",1.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2OOVCqkh40eY6g1",38,"Male",4,1,1,4,"second",2.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1gBbN20ZOA3iX1e",31,"Male",4,4,2,5,"second",5.625,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3syIjvXC4yJ24xs",67,"Male",3,1,5,3,"second",1.375,"M.P.1",1,"Mixed","Positive Skew","1"
"R_0VgmO11ZGmI5Srn",63,"Male",5,1,11,3,"second",1.125,"M.P.1",0,"Mixed","Positive Skew","1"
"R_xAx5m7xQa8tCs7f",38,"Male",3,2,2,4,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3OhqRgjeJ6HV8QN",30,"Male",4,1,9,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1CBK8tLH77qtSNT",39,"Male",4,1,3,4,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_33Eya1BAbHarKy2",30,"Male",3,1,12,4,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_cACxwS2LRmpHesp",64,"Male",3,1,4,4,"second",1.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_ZJh8tewDluYAdLr",63,"Male",4,1,5,5,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1jB9JBhfywMKA1i",47,"Male",5,1,9,5,"second",1.375,"M.P.1",0,"Mixed","Positive Skew","1"
"R_DFWvktL1OdAbeIF",25,"Male",3,6,3,5,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_DFZfu2G6tkDHARj",61,"Male",5,1,8,3,"second",1,"M.P.1",1,"Mixed","Positive Skew","1"
"R_29hpAZdetyjKFXS",41,"Male",5,8,10,3,"second",1.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_qVmyNHGLDn8ZQmR",68,"Male",6,1,6,3,"second",2.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_ssSG4xkFYGldwM9",65,"Male",3,2,2,4,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2VdMQGWZkwKkdtY",59,"Male",4,1,16,3,"second",0.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_ZvEaIhLkCdptDd7",61,"Male",3,8,8,3,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2ylb4zS69klzK16",51,"Male",3,1,6,2,"second",5.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2SJngqaT3XLjAhD",34,"Male",6,3,16,4,"second",2.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1j6NyooESygOKbs",78,"Male",3,1,8,4,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2eRVeg4mbeV0E52",53,"Male",3,1,5,2,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3ebkm65tSISzX9Y",44,"Male",4,1,5,3,"second",2.25,"M.P.1",1,"Mixed","Positive Skew","1"
"R_dhDC613VDPrk0GR",38,"Male",4,2,3,4,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_vrbZvlaoCuDeh9v",25,"Male",3,4,2,3,"second",5.625,"M.P.1",1,"Mixed","Positive Skew","1"
"R_3ELpiYvgLgDvOb8",72,"Female",4,1,12,5,"second",10,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1mLzDVCPtWFJRoA",57,"Male",2,1,5,3,"second",1.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_yka2KBkByrxDB5f",70,"Male",2,1,3,3,"second",5.625,"M.P.1",1,"Mixed","Positive Skew","1"
"R_20Sw4UCGUxOEHQ1",40,"Male",3,7,3,4,"second",5.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_0SZArUfDf5B4BJ7",52,"Male",3,1,9,4,"second",5.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_2SIz0NdBT0mvqbp",71,"Female",2,1,2,5,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_7R4GLY1yhCFx8K5",75,"Male",4,1,11,4,"second",2.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_1jqDnMFWYUIKtfr",74,"Male",2,1,4,2,"second",3.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_Z4g6WM4zrsmsyHv",31,"Male",4,1,9,3,"second",0.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3F4oJXIm0BzYkgB",32,"Male",4,3,6,5,"second",1.125,"M.P.1",1,"Mixed","Positive Skew","1"
"R_2qz6rgLXwj6HXYL",28,"Male",3,1,2,3,"second",7.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3qlB5qy2WSe4VyY",53,"Male",4,2,7,4,"second",0.75,"M.P.1",0,"Mixed","Positive Skew","1"
"R_3MyxhvyDTGUTyiU",30,"Male",4,1,15,5,"second",5.25,"M.P.1",0,"Mixed","Positive Skew","1"
"R_O3gB7h5HAbRfBbr",44,"Male",3,1,15,3,"second",0.75,"M.P.1",1,"Mixed","Positive Skew","1"
"R_6omNNMxsyAMJP7X",75,"Female",3,1,2,3,"second",10,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1pXw5yHSuCtXK1S",37,"Male",3,2,8,3,"second",0.5,"M.P.1",0,"Mixed","Positive Skew","1"
"R_1dH9WCpLnS2Wha1",59,"Male",2,1,2,5,"second",0.5,"M.P.1",1,"Mixed","Positive Skew","1"
"R_beYUf7kkY1vzCgx",34,"Male",4,3,11,4,"second",1.75,"M.P.1",0,"Mixed","Positive Skew","1"
